run_accession	sample_accession	experiment_accession	study_accession	fastq_ftp
SRR413647	SAMN00791992	SRX122025	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413647/SRR413647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413647/SRR413647_2.fastq.gz
SRR413648	SAMN00791993	SRX122026	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413648/SRR413648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413648/SRR413648_2.fastq.gz
SRR413650	SAMN00791995	SRX122028	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413650/SRR413650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413650/SRR413650_2.fastq.gz
SRR413657	SAMN00792002	SRX122035	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413657/SRR413657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413657/SRR413657_2.fastq.gz
SRR413659	SAMN00792004	SRX122037	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413659/SRR413659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413659/SRR413659_2.fastq.gz
SRR413660	SAMN00792005	SRX122038	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413660/SRR413660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413660/SRR413660_2.fastq.gz
SRR413661	SAMN00792006	SRX122039	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413661/SRR413661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413661/SRR413661_2.fastq.gz
SRR413662	SAMN00792007	SRX122040	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413662/SRR413662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413662/SRR413662_2.fastq.gz
SRR413663	SAMN00792008	SRX122041	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413663/SRR413663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413663/SRR413663_2.fastq.gz
SRR413665	SAMN00792010	SRX122043	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413665/SRR413665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413665/SRR413665_2.fastq.gz
SRR413666	SAMN00792011	SRX122044	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413666/SRR413666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413666/SRR413666_2.fastq.gz
SRR413668	SAMN00792013	SRX122046	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413668/SRR413668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413668/SRR413668_2.fastq.gz
SRR413670	SAMN00792015	SRX122048	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413670/SRR413670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413670/SRR413670_2.fastq.gz
SRR413673	SAMN00792018	SRX122051	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413673/SRR413673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413673/SRR413673_2.fastq.gz
SRR413674	SAMN00792019	SRX122052	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413674/SRR413674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413674/SRR413674_2.fastq.gz
SRR413675	SAMN00792020	SRX122053	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413675/SRR413675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413675/SRR413675_2.fastq.gz
SRR413676	SAMN00792021	SRX122054	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413676/SRR413676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413676/SRR413676_2.fastq.gz
SRR413677	SAMN00792022	SRX122055	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413677/SRR413677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413677/SRR413677_2.fastq.gz
SRR413679	SAMN00792024	SRX122057	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413679/SRR413679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413679/SRR413679_2.fastq.gz
SRR413680	SAMN00792025	SRX122058	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413680/SRR413680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413680/SRR413680_2.fastq.gz
SRR413688	SAMN00792033	SRX122066	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413688/SRR413688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413688/SRR413688_2.fastq.gz
SRR413694	SAMN00792039	SRX122072	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413694/SRR413694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413694/SRR413694_2.fastq.gz
SRR413698	SAMN00792043	SRX122076	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413698/SRR413698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413698/SRR413698_2.fastq.gz
SRR413702	SAMN00792047	SRX122080	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413702/SRR413702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413702/SRR413702_2.fastq.gz
SRR413704	SAMN00792049	SRX122082	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413704/SRR413704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413704/SRR413704_2.fastq.gz
SRR413708	SAMN00792053	SRX122086	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413708/SRR413708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413708/SRR413708_2.fastq.gz
SRR413709	SAMN00792054	SRX122087	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413709/SRR413709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413709/SRR413709_2.fastq.gz
SRR413711	SAMN00792056	SRX122089	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413711/SRR413711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413711/SRR413711_2.fastq.gz
SRR413713	SAMN00792058	SRX122091	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413713/SRR413713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413713/SRR413713_2.fastq.gz
SRR413714	SAMN00792059	SRX122092	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413714/SRR413714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413714/SRR413714_2.fastq.gz
SRR413715	SAMN00792060	SRX122093	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413715/SRR413715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413715/SRR413715_2.fastq.gz
SRR413722	SAMN00792067	SRX122100	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413722/SRR413722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413722/SRR413722_2.fastq.gz
SRR413723	SAMN00792068	SRX122101	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413723/SRR413723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413723/SRR413723_2.fastq.gz
SRR413727	SAMN00792072	SRX122105	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413727/SRR413727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413727/SRR413727_2.fastq.gz
SRR413730	SAMN00792075	SRX122108	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413730/SRR413730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413730/SRR413730_2.fastq.gz
SRR413733	SAMN00792078	SRX122111	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413733/SRR413733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413733/SRR413733_2.fastq.gz
SRR413737	SAMN00792082	SRX122115	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413737/SRR413737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413737/SRR413737_2.fastq.gz
SRR413741	SAMN00792086	SRX122119	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413741/SRR413741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413741/SRR413741_2.fastq.gz
SRR413744	SAMN00792089	SRX122122	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413744/SRR413744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413744/SRR413744_2.fastq.gz
SRR413745	SAMN00792090	SRX122123	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413745/SRR413745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413745/SRR413745_2.fastq.gz
SRR413746	SAMN00792091	SRX122124	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413746/SRR413746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413746/SRR413746_2.fastq.gz
SRR413747	SAMN00792092	SRX122125	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413747/SRR413747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413747/SRR413747_2.fastq.gz
SRR413751	SAMN00792096	SRX122129	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413751/SRR413751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413751/SRR413751_2.fastq.gz
SRR413753	SAMN00792098	SRX122131	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413753/SRR413753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413753/SRR413753_2.fastq.gz
SRR413756	SAMN00792101	SRX122134	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413756/SRR413756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413756/SRR413756_2.fastq.gz
SRR413758	SAMN00792103	SRX122136	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413758/SRR413758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413758/SRR413758_2.fastq.gz
SRR413770	SAMN00792115	SRX122148	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413770/SRR413770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413770/SRR413770_2.fastq.gz
SRR413771	SAMN00792116	SRX122149	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413771/SRR413771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413771/SRR413771_2.fastq.gz
SRR413772	SAMN00792117	SRX122150	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413772/SRR413772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413772/SRR413772_2.fastq.gz
